CREATE TABLE attendance(
atten_id INT AUTO_INCREMENT PRIMARY KEY,
techId VARCHAR(10),       
stuId VARCHAR(10),  
courseCode VARCHAR(10),
attenDate DATE,
session_type ENUM('theory','practical') NOT NULL,
atten_status ENUM('present','absent','medical') NOT NULL
);

INSERT INTO attendance (techId, stuId, courseCode, attenDate, session_type, atten_status) VALUES
('TO004', 'ST003', 'ICT2152', '2025-04-16', 'theory', 'present'),
('TO004', 'ST004', 'ICT2152', '2025-04-16', 'theory', 'present'),
('TO004', 'ST005', 'ICT2152', '2025-04-16', 'theory', 'present'),
('TO004', 'ST006', 'ICT2152', '2025-04-16', 'theory', 'present'),
('TO004', 'ST007', 'ICT2152', '2025-04-16', 'theory', 'present'),
('TO004', 'ST008', 'ICT2152', '2025-04-16', 'theory', 'present'),
('TO004', 'ST009', 'ICT2152', '2025-04-16', 'theory', 'present'),
('TO004', 'ST010', 'ICT2152', '2025-04-16', 'theory', 'present'),
('TO004', 'ST011', 'ICT2152', '2025-04-16', 'theory', 'present'),
('TO004', 'ST012', 'ICT2152', '2025-04-16', 'theory', 'present'),
('TO004', 'ST013', 'ICT2152', '2025-04-16', 'theory', 'present'),
('TO004', 'ST014', 'ICT2152', '2025-04-16', 'theory', 'present'),
('TO004', 'ST015', 'ICT2152', '2025-04-16', 'theory', 'present'),
('TO004', 'ST016', 'ICT2152', '2025-04-16', 'theory', 'present'),
('TO004', 'ST017', 'ICT2152', '2025-04-16', 'theory', 'present'),
('TO004', 'ST018', 'ICT2152', '2025-04-16', 'theory', 'present'),
('TO004', 'ST019', 'ICT2152', '2025-04-16', 'theory', 'present'),
('TO004', 'ST020', 'ICT2152', '2025-04-16', 'theory', 'present'),

('TO004', 'ST001', 'ICT2122', '2025-04-17', 'theory', 'present'),
('TO004', 'ST002', 'ICT2122', '2025-04-17', 'theory', 'present'),
('TO004', 'ST003', 'ICT2122', '2025-04-17', 'theory', 'present'),
('TO004', 'ST004', 'ICT2122', '2025-04-17', 'theory', 'present'),
('TO004', 'ST005', 'ICT2122', '2025-04-17', 'theory', 'present'),
('TO004', 'ST006', 'ICT2122', '2025-04-17', 'theory', 'present'),
('TO004', 'ST007', 'ICT2122', '2025-04-17', 'theory', 'absent'),
('TO004', 'ST008', 'ICT2122', '2025-04-17', 'theory', 'present'),
('TO004', 'ST009', 'ICT2122', '2025-04-17', 'theory', 'present'),
('TO004', 'ST010', 'ICT2122', '2025-04-17', 'theory', 'present'),
('TO004', 'ST011', 'ICT2122', '2025-04-17', 'theory', 'present'),
('TO004', 'ST012', 'ICT2122', '2025-04-17', 'theory', 'present'),
('TO004', 'ST013', 'ICT2122', '2025-04-17', 'theory', 'present'),
('TO004', 'ST014', 'ICT2122', '2025-04-17', 'theory', 'present'),
('TO004', 'ST015', 'ICT2122', '2025-04-17', 'theory', 'present'),
('TO004', 'ST016', 'ICT2122', '2025-04-17', 'theory', 'present'),
('TO004', 'ST017', 'ICT2122', '2025-04-17', 'theory', 'present'),
('TO004', 'ST018', 'ICT2122', '2025-04-17', 'theory', 'present'),
('TO004', 'ST019', 'ICT2122', '2025-04-17', 'theory', 'absent'),
('TO004', 'ST020', 'ICT2122', '2025-04-17', 'theory', 'present'),

('TO004', 'ST001', 'ICT2133', '2025-04-18', 'theory', 'present'),
('TO004', 'ST002', 'ICT2133', '2025-04-18', 'theory', 'present'),
('TO004', 'ST003', 'ICT2133', '2025-04-18', 'theory', 'present'),
('TO004', 'ST004', 'ICT2133', '2025-04-18', 'theory', 'present'),
('TO004', 'ST005', 'ICT2133', '2025-04-18', 'theory', 'present'),
('TO004', 'ST006', 'ICT2133', '2025-04-18', 'theory', 'present'),
('TO004', 'ST007', 'ICT2133', '2025-04-18', 'theory', 'present'),
('TO004', 'ST008', 'ICT2133', '2025-04-18', 'theory', 'present'),
('TO004', 'ST009', 'ICT2133', '2025-04-18', 'theory', 'present'),
('TO004', 'ST010', 'ICT2133', '2025-04-18', 'theory', 'present'),
('TO004', 'ST011', 'ICT2133', '2025-04-18', 'theory', 'present'),
('TO004', 'ST012', 'ICT2133', '2025-04-18', 'theory', 'present'),
('TO004', 'ST013', 'ICT2133', '2025-04-18', 'theory', 'present'),
('TO004', 'ST014', 'ICT2133', '2025-04-18', 'theory', 'present'),
('TO004', 'ST015', 'ICT2133', '2025-04-18', 'theory', 'present'),
('TO004', 'ST016', 'ICT2133', '2025-04-18', 'theory', 'present'),
('TO004', 'ST017', 'ICT2133', '2025-04-18', 'theory', 'present'),
('TO004', 'ST018', 'ICT2133', '2025-04-18', 'theory', 'present'),
('TO004', 'ST019', 'ICT2133', '2025-04-18', 'theory', 'present'),
('TO004', 'ST020', 'ICT2133', '2025-04-18', 'theory', 'present');

ALTER TABLE attendance 
ADD FOREIGN KEY (stuId) REFERENCES undergraduate(stuId) ON UPDATE CASCADE,
ADD FOREIGN KEY (courseCode) REFERENCES course(course_code) ON UPDATE CASCADE,
ADD FOREIGN KEY (techId) REFERENCES technical_officer(techId) ON UPDATE CASCADE;
